feature_1,feature_2,dependency
CLIENT_TCP_FLAGS,SRC_TO_DST_SECOND_BYTES,0.20755477524989402
CLIENT_TCP_FLAGS,ICMP_IPV4_TYPE,0.20559740486935357
CLIENT_TCP_FLAGS,ICMP_TYPE,0.20559735182071845
MIN_IP_PKT_LEN,NUM_PKTS_1024_TO_1514_BYTES,0.20334208955510275
MIN_IP_PKT_LEN,NUM_PKTS_512_TO_1024_BYTES,0.20124226969344539
SHORTEST_FLOW_PKT,ICMP_TYPE,0.20003920342096798
SHORTEST_FLOW_PKT,ICMP_IPV4_TYPE,0.20003918168693546
DURATION_OUT,MIN_IP_PKT_LEN,0.19890460035883745
TCP_FLAGS,RETRANSMITTED_IN_BYTES,0.1983561862708378
RETRANSMITTED_IN_PKTS,NUM_PKTS_128_TO_256_BYTES,0.19762820451371232
TCP_FLAGS,RETRANSMITTED_IN_PKTS,0.1970170791478662
RETRANSMITTED_IN_BYTES,NUM_PKTS_128_TO_256_BYTES,0.19691041922907923
LONGEST_FLOW_PKT,RETRANSMITTED_OUT_BYTES,0.19530297430025478
MAX_IP_PKT_LEN,RETRANSMITTED_OUT_BYTES,0.19530297430025478
DURATION_OUT,LONGEST_FLOW_PKT,0.1949169502021277
DURATION_OUT,MAX_IP_PKT_LEN,0.1949169502021277
MAX_TTL,DST_TO_SRC_AVG_THROUGHPUT,0.1947868307174507
MIN_TTL,DST_TO_SRC_AVG_THROUGHPUT,0.1944069609265729
LONGEST_FLOW_PKT,RETRANSMITTED_OUT_PKTS,0.1928437211801104
MAX_IP_PKT_LEN,RETRANSMITTED_OUT_PKTS,0.1928437211801104
NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_1024_TO_1514_BYTES,0.19125069811510897
NUM_PKTS_128_TO_256_BYTES,TCP_WIN_MAX_IN,0.19097770719949772
TCP_FLAGS,ICMP_IPV4_TYPE,0.1896573044586507
TCP_FLAGS,ICMP_TYPE,0.1896572523491724
SHORTEST_FLOW_PKT,RETRANSMITTED_IN_BYTES,0.18747301273532996
MIN_IP_PKT_LEN,RETRANSMITTED_OUT_PKTS,0.18733417454521792
IN_PKTS,DURATION_IN,0.18707554741071683
RETRANSMITTED_IN_PKTS,NUM_PKTS_1024_TO_1514_BYTES,0.18645950738741618
SHORTEST_FLOW_PKT,RETRANSMITTED_IN_PKTS,0.18577228767146914
RETRANSMITTED_IN_BYTES,NUM_PKTS_1024_TO_1514_BYTES,0.1851082332960383
MIN_IP_PKT_LEN,RETRANSMITTED_OUT_BYTES,0.18481640268287244
RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,0.18235196074643933
RETRANSMITTED_OUT_BYTES,SRC_TO_DST_AVG_THROUGHPUT,0.18154261609965097
IN_BYTES,DURATION_IN,0.18094542652241777
RETRANSMITTED_IN_BYTES,TCP_WIN_MAX_IN,0.1790740639625884
RETRANSMITTED_IN_PKTS,TCP_WIN_MAX_IN,0.17850001648344577
RETRANSMITTED_IN_BYTES,NUM_PKTS_256_TO_512_BYTES,0.17676219908490104
RETRANSMITTED_IN_PKTS,FTP_COMMAND_RET_CODE,0.17476007095077895
OUT_PKTS,DNS_QUERY_TYPE,0.16932034328681927
TCP_FLAGS,SRC_TO_DST_SECOND_BYTES,0.1675581078695448
RETRANSMITTED_OUT_BYTES,NUM_PKTS_512_TO_1024_BYTES,0.16666243330217456
OUT_PKTS,DNS_QUERY_ID,0.16596298974873758
OUT_PKTS,DNS_TTL_ANSWER,0.16361883175681374
RETRANSMITTED_IN_PKTS,NUM_PKTS_256_TO_512_BYTES,0.1610716415919583
PROTOCOL,NUM_PKTS_UP_TO_128_BYTES,0.16060086898384174
RETRANSMITTED_IN_BYTES,TCP_WIN_MAX_OUT,0.16041360557269346
SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,0.16034167187209603
OUT_PKTS,RETRANSMITTED_IN_BYTES,0.1602958499429415
LONGEST_FLOW_PKT,DNS_QUERY_TYPE,0.15880965216290233
MAX_IP_PKT_LEN,DNS_QUERY_TYPE,0.15880965216290233
OUT_PKTS,RETRANSMITTED_IN_PKTS,0.15880797409993752
RETRANSMITTED_IN_PKTS,TCP_WIN_MAX_OUT,0.15756440660175058
RETRANSMITTED_IN_BYTES,FTP_COMMAND_RET_CODE,0.15723032060761202
NUM_PKTS_128_TO_256_BYTES,TCP_WIN_MAX_OUT,0.15488991972076077
TCP_WIN_MAX_IN,ICMP_IPV4_TYPE,0.15468720693230262
TCP_WIN_MAX_IN,ICMP_TYPE,0.1546871691842669
RETRANSMITTED_OUT_PKTS,NUM_PKTS_512_TO_1024_BYTES,0.15148001908579828
RETRANSMITTED_IN_BYTES,NUM_PKTS_512_TO_1024_BYTES,0.14402654200684115
SRC_TO_DST_AVG_THROUGHPUT,DNS_QUERY_TYPE,0.14333744792737277
SHORTEST_FLOW_PKT,DST_TO_SRC_SECOND_BYTES,0.14322584927491497
LONGEST_FLOW_PKT,DNS_TTL_ANSWER,0.14296109688881609
MAX_IP_PKT_LEN,DNS_TTL_ANSWER,0.14296109688881609
SERVER_TCP_FLAGS,RETRANSMITTED_IN_BYTES,0.1410395247230779
OUT_BYTES,SHORTEST_FLOW_PKT,0.14080250575389477
SERVER_TCP_FLAGS,RETRANSMITTED_IN_PKTS,0.13978639734773654
ICMP_IPV4_TYPE,FTP_COMMAND_RET_CODE,0.13913444586468127
ICMP_TYPE,FTP_COMMAND_RET_CODE,0.13913444586262258
SERVER_TCP_FLAGS,NUM_PKTS_128_TO_256_BYTES,0.13700308345255136
SHORTEST_FLOW_PKT,DST_TO_SRC_AVG_THROUGHPUT,0.13547181774181905
MAX_IP_PKT_LEN,DNS_QUERY_ID,0.13462186432632864
LONGEST_FLOW_PKT,DNS_QUERY_ID,0.13462186432632864
DURATION_IN,ICMP_TYPE,0.13291615924616146
DURATION_IN,ICMP_IPV4_TYPE,0.1329161443471579
RETRANSMITTED_IN_PKTS,NUM_PKTS_512_TO_1024_BYTES,0.13223512324466655
DURATION_OUT,MAX_TTL,0.13076893535554845
DURATION_OUT,MIN_TTL,0.13057809398085007
PROTOCOL,FLOW_DURATION_MILLISECONDS,0.12913448144050976
NUM_PKTS_256_TO_512_BYTES,ICMP_IPV4_TYPE,0.12660855681804717
NUM_PKTS_256_TO_512_BYTES,ICMP_TYPE,0.12660852411769474
SRC_TO_DST_AVG_THROUGHPUT,DNS_QUERY_ID,0.12427663331628874
DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_128_TO_256_BYTES,0.1240244841214995
IN_BYTES,FLOW_DURATION_MILLISECONDS,0.12303225801514577
NUM_PKTS_1024_TO_1514_BYTES,ICMP_TYPE,0.12283182212630524
NUM_PKTS_1024_TO_1514_BYTES,ICMP_IPV4_TYPE,0.12283180864566975
SRC_TO_DST_SECOND_BYTES,TCP_WIN_MAX_OUT,0.12187418272451175
OUT_BYTES,RETRANSMITTED_IN_BYTES,0.11612410365925346
NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_512_TO_1024_BYTES,0.1154073961020465
NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,0.11507177056696437
DST_TO_SRC_SECOND_BYTES,NUM_PKTS_128_TO_256_BYTES,0.11418886728051031
DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,0.11361232619353151
TCP_WIN_MAX_OUT,ICMP_IPV4_TYPE,0.1130840440598633
TCP_WIN_MAX_OUT,ICMP_TYPE,0.11308399677117267
OUT_BYTES,RETRANSMITTED_IN_PKTS,0.11260099307088703
SRC_TO_DST_AVG_THROUGHPUT,DNS_TTL_ANSWER,0.11147675127143811
DURATION_IN,RETRANSMITTED_IN_PKTS,0.1106869858728395
SERVER_TCP_FLAGS,FTP_COMMAND_RET_CODE,0.11051718046846207
DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_PKTS,0.11037179133210495
DURATION_IN,RETRANSMITTED_IN_BYTES,0.10979728138903257
OUT_PKTS,FTP_COMMAND_RET_CODE,0.10812913418601246
OUT_BYTES,NUM_PKTS_128_TO_256_BYTES,0.10788525684755276
NUM_PKTS_UP_TO_128_BYTES,FTP_COMMAND_RET_CODE,0.10615205421528055
SERVER_TCP_FLAGS,ICMP_IPV4_TYPE,0.10449611673564244
SERVER_TCP_FLAGS,ICMP_TYPE,0.10449606299347894
DURATION_OUT,NUM_PKTS_1024_TO_1514_BYTES,0.10191180361768226
SRC_TO_DST_SECOND_BYTES,TCP_WIN_MAX_IN,0.10112599079169446
CLIENT_TCP_FLAGS,FTP_COMMAND_RET_CODE,0.10095982090269434
OUT_PKTS,ICMP_IPV4_TYPE,0.10082602964989668
OUT_PKTS,ICMP_TYPE,0.10082597528765316
NUM_PKTS_512_TO_1024_BYTES,ICMP_IPV4_TYPE,0.09954017989578043
NUM_PKTS_512_TO_1024_BYTES,ICMP_TYPE,0.09954015669863099
TCP_FLAGS,FTP_COMMAND_RET_CODE,0.09841705952626523
OUT_PKTS,NUM_PKTS_128_TO_256_BYTES,0.09797416273950321
L7_PROTO,NUM_PKTS_UP_TO_128_BYTES,0.09790988187827031
DURATION_OUT,RETRANSMITTED_OUT_BYTES,0.09637587480216137
TCP_WIN_MAX_OUT,FTP_COMMAND_RET_CODE,0.09479367892227314
DST_TO_SRC_SECOND_BYTES,FTP_COMMAND_RET_CODE,0.09426371275530715
L7_PROTO,IN_BYTES,0.09262013036620009
DURATION_OUT,RETRANSMITTED_OUT_PKTS,0.09258495685534274
PROTOCOL,MIN_IP_PKT_LEN,0.09206314514273999
DURATION_OUT,DST_TO_SRC_AVG_THROUGHPUT,0.0913060326774396
RETRANSMITTED_IN_PKTS,DST_TO_SRC_AVG_THROUGHPUT,0.09096549522563822
MAX_TTL,ICMP_TYPE,0.09054189090642518
MAX_TTL,ICMP_IPV4_TYPE,0.09054186142860864
OUT_BYTES,FTP_COMMAND_RET_CODE,0.09044288366371807
PROTOCOL,DURATION_IN,0.09025507796565634
DST_TO_SRC_AVG_THROUGHPUT,FTP_COMMAND_RET_CODE,0.09022467005434358
MIN_TTL,ICMP_TYPE,0.09007201317701827
MIN_TTL,ICMP_IPV4_TYPE,0.09007198365051704
SRC_TO_DST_SECOND_BYTES,NUM_PKTS_1024_TO_1514_BYTES,0.0898267354812618
RETRANSMITTED_IN_BYTES,DST_TO_SRC_AVG_THROUGHPUT,0.08792081488966733
OUT_PKTS,SHORTEST_FLOW_PKT,0.08609860162017345
MIN_IP_PKT_LEN,FTP_COMMAND_RET_CODE,0.08492522061694562
MAX_TTL,RETRANSMITTED_IN_PKTS,0.08312682791602256
MIN_TTL,RETRANSMITTED_IN_PKTS,0.08264348900070831
IN_PKTS,FTP_COMMAND_RET_CODE,0.08121534379989584
SRC_TO_DST_AVG_THROUGHPUT,FTP_COMMAND_RET_CODE,0.08108338444112376
OUT_BYTES,ICMP_IPV4_TYPE,0.08044057554666946
OUT_BYTES,ICMP_TYPE,0.08044052369332148
MAX_TTL,RETRANSMITTED_IN_BYTES,0.07923890390031801
DST_TO_SRC_SECOND_BYTES,ICMP_IPV4_TYPE,0.07915051810030188
DST_TO_SRC_SECOND_BYTES,ICMP_TYPE,0.07915046652706524
MIN_TTL,RETRANSMITTED_IN_BYTES,0.07872313428049386
SRC_TO_DST_SECOND_BYTES,NUM_PKTS_256_TO_512_BYTES,0.07415349022756765
SRC_TO_DST_SECOND_BYTES,RETRANSMITTED_OUT_BYTES,0.07049465401765773
SRC_TO_DST_SECOND_BYTES,RETRANSMITTED_OUT_PKTS,0.06998739293217521
SRC_TO_DST_SECOND_BYTES,NUM_PKTS_UP_TO_128_BYTES,0.06923738900095218
SERVER_TCP_FLAGS,SRC_TO_DST_SECOND_BYTES,0.06879163671768845
DURATION_IN,SHORTEST_FLOW_PKT,0.06871336105770735
TCP_WIN_MAX_IN,FTP_COMMAND_RET_CODE,0.06563275269327777
SHORTEST_FLOW_PKT,RETRANSMITTED_OUT_PKTS,0.0646303730688671
SHORTEST_FLOW_PKT,RETRANSMITTED_OUT_BYTES,0.06348903770326185
DST_TO_SRC_AVG_THROUGHPUT,ICMP_IPV4_TYPE,0.06123988826731207
DST_TO_SRC_AVG_THROUGHPUT,ICMP_TYPE,0.06123984861801583
IN_PKTS,MIN_IP_PKT_LEN,0.06109280294921768
DURATION_IN,DURATION_OUT,0.05926917546812156
SRC_TO_DST_SECOND_BYTES,NUM_PKTS_512_TO_1024_BYTES,0.058509419262431556
DURATION_OUT,SRC_TO_DST_SECOND_BYTES,0.0580008079563456
IN_BYTES,FTP_COMMAND_RET_CODE,0.05525921231671437
RETRANSMITTED_IN_BYTES,NUM_PKTS_UP_TO_128_BYTES,0.053704517874135035
RETRANSMITTED_IN_PKTS,NUM_PKTS_UP_TO_128_BYTES,0.05336675644256936
PROTOCOL,SRC_TO_DST_SECOND_BYTES,0.051666692953474924
L7_PROTO,DURATION_OUT,0.048424545083712855
RETRANSMITTED_OUT_PKTS,NUM_PKTS_128_TO_256_BYTES,0.04651666216006867
DURATION_OUT,RETRANSMITTED_IN_BYTES,0.04612269207908795
RETRANSMITTED_OUT_BYTES,NUM_PKTS_128_TO_256_BYTES,0.04570947805647973
DURATION_OUT,RETRANSMITTED_IN_PKTS,0.039163052752405135
FLOW_DURATION_MILLISECONDS,ICMP_IPV4_TYPE,0.03861503421358717
FLOW_DURATION_MILLISECONDS,ICMP_TYPE,0.03861502313028396
SHORTEST_FLOW_PKT,FTP_COMMAND_RET_CODE,0.03834400192079043
DURATION_OUT,ICMP_IPV4_TYPE,0.03614967237022155
DURATION_OUT,ICMP_TYPE,0.03614963486066148
DURATION_OUT,SHORTEST_FLOW_PKT,0.03545548552160016
MIN_IP_PKT_LEN,RETRANSMITTED_IN_BYTES,0.030808657568641394
MIN_IP_PKT_LEN,RETRANSMITTED_IN_PKTS,0.02727779492196778
NUM_PKTS_UP_TO_128_BYTES,ICMP_IPV4_TYPE,0.022868006407575976
NUM_PKTS_UP_TO_128_BYTES,ICMP_TYPE,0.022867949217324546
FLOW_DURATION_MILLISECONDS,RETRANSMITTED_IN_BYTES,0.022852663708088194
FLOW_DURATION_MILLISECONDS,RETRANSMITTED_IN_PKTS,0.02263459218649646
LONGEST_FLOW_PKT,FTP_COMMAND_RET_CODE,0.01939012764634275
MAX_IP_PKT_LEN,FTP_COMMAND_RET_CODE,0.01939012764634275
SRC_TO_DST_SECOND_BYTES,FTP_COMMAND_RET_CODE,0.018151075686079224
FLOW_DURATION_MILLISECONDS,NUM_PKTS_128_TO_256_BYTES,0.01721984605485753
SHORTEST_FLOW_PKT,TCP_WIN_MAX_OUT,0.01511207389089457
SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,0.011190302284710907
IN_BYTES,DNS_QUERY_TYPE,0.010004657339269807
NUM_PKTS_UP_TO_128_BYTES,DNS_QUERY_TYPE,0.006720447773332677
DURATION_OUT,FTP_COMMAND_RET_CODE,0.0036968246201500203
NUM_PKTS_UP_TO_128_BYTES,DNS_QUERY_ID,0.0033426012923878316
L7_PROTO,ICMP_IPV4_TYPE,0.0029882925134190816
L7_PROTO,ICMP_TYPE,0.00298827168524958
MIN_IP_PKT_LEN,ICMP_IPV4_TYPE,0.001854276092229509
MIN_IP_PKT_LEN,ICMP_TYPE,0.0018542310167079124
FLOW_DURATION_MILLISECONDS,NUM_PKTS_UP_TO_128_BYTES,0.0010458958935160786
OUT_BYTES,SRC_TO_DST_SECOND_BYTES,0.00015353488755812106
PROTOCOL,ICMP_IPV4_TYPE,0.0
PROTOCOL,MIN_TTL,0.0
L7_PROTO,DNS_TTL_ANSWER,0.0
L7_PROTO,DNS_QUERY_TYPE,0.0
L7_PROTO,DNS_QUERY_ID,0.0
L7_PROTO,TCP_WIN_MAX_OUT,0.0
L7_PROTO,NUM_PKTS_1024_TO_1514_BYTES,0.0
L7_PROTO,TCP_WIN_MAX_IN,0.0
MIN_IP_PKT_LEN,NUM_PKTS_128_TO_256_BYTES,0.0
PROTOCOL,CLIENT_TCP_FLAGS,0.0
NUM_PKTS_1024_TO_1514_BYTES,DNS_QUERY_TYPE,0.0
NUM_PKTS_1024_TO_1514_BYTES,DNS_QUERY_ID,0.0
NUM_PKTS_1024_TO_1514_BYTES,DNS_TTL_ANSWER,0.0
NUM_PKTS_1024_TO_1514_BYTES,FTP_COMMAND_RET_CODE,0.0
PROTOCOL,TCP_WIN_MAX_IN,0.0
PROTOCOL,TCP_WIN_MAX_OUT,0.0
MIN_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,0.0
SHORTEST_FLOW_PKT,NUM_PKTS_1024_TO_1514_BYTES,0.0
MAX_TTL,DNS_QUERY_ID,0.0
IN_PKTS,SHORTEST_FLOW_PKT,0.0
MAX_TTL,DNS_TTL_ANSWER,0.0
MAX_TTL,DNS_QUERY_TYPE,0.0
MAX_TTL,FTP_COMMAND_RET_CODE,0.0
SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_AVG_THROUGHPUT,0.0
IN_PKTS,DNS_QUERY_ID,0.0
IN_PKTS,DNS_QUERY_TYPE,0.0
IN_PKTS,DNS_TTL_ANSWER,0.0
MAX_TTL,MIN_IP_PKT_LEN,0.0
SHORTEST_FLOW_PKT,NUM_PKTS_256_TO_512_BYTES,0.0
SHORTEST_FLOW_PKT,NUM_PKTS_512_TO_1024_BYTES,0.0
IN_BYTES,DNS_QUERY_ID,0.0
IN_BYTES,DNS_TTL_ANSWER,0.0
L7_PROTO,FTP_COMMAND_RET_CODE,0.0
SHORTEST_FLOW_PKT,NUM_PKTS_UP_TO_128_BYTES,0.0
MIN_TTL,FTP_COMMAND_RET_CODE,0.0
MIN_TTL,DNS_TTL_ANSWER,0.0
MIN_TTL,DNS_QUERY_TYPE,0.0
MIN_TTL,DNS_QUERY_ID,0.0
MAX_TTL,RETRANSMITTED_OUT_PKTS,0.0
MAX_TTL,RETRANSMITTED_OUT_BYTES,0.0
SRC_TO_DST_SECOND_BYTES,DNS_TTL_ANSWER,0.0
MAX_TTL,SHORTEST_FLOW_PKT,0.0
DURATION_OUT,DNS_QUERY_TYPE,0.0
DURATION_OUT,DNS_TTL_ANSWER,0.0
MIN_TTL,SHORTEST_FLOW_PKT,0.0
MIN_TTL,MIN_IP_PKT_LEN,0.0
MIN_TTL,RETRANSMITTED_OUT_BYTES,0.0
SRC_TO_DST_SECOND_BYTES,DNS_QUERY_TYPE,0.0
DURATION_OUT,DNS_QUERY_ID,0.0
SRC_TO_DST_SECOND_BYTES,DNS_QUERY_ID,0.0
L7_PROTO,SHORTEST_FLOW_PKT,0.0
PROTOCOL,ICMP_TYPE,0.0
PROTOCOL,DURATION_OUT,0.0
PROTOCOL,SERVER_TCP_FLAGS,0.0
PROTOCOL,MAX_TTL,0.0
PROTOCOL,LONGEST_FLOW_PKT,0.0
PROTOCOL,SHORTEST_FLOW_PKT,0.0
PROTOCOL,MAX_IP_PKT_LEN,0.0
PROTOCOL,NUM_PKTS_128_TO_256_BYTES,0.0
PROTOCOL,NUM_PKTS_256_TO_512_BYTES,0.0
PROTOCOL,NUM_PKTS_512_TO_1024_BYTES,0.0
PROTOCOL,NUM_PKTS_1024_TO_1514_BYTES,0.0
TCP_WIN_MAX_OUT,DNS_QUERY_ID,0.0
TCP_WIN_MAX_OUT,DNS_QUERY_TYPE,0.0
TCP_WIN_MAX_OUT,DNS_TTL_ANSWER,0.0
ICMP_TYPE,DNS_QUERY_ID,0.0
L7_PROTO,NUM_PKTS_256_TO_512_BYTES,0.0
L7_PROTO,NUM_PKTS_128_TO_256_BYTES,0.0
L7_PROTO,DST_TO_SRC_AVG_THROUGHPUT,0.0
L7_PROTO,SRC_TO_DST_AVG_THROUGHPUT,0.0
L7_PROTO,RETRANSMITTED_OUT_PKTS,0.0
L7_PROTO,RETRANSMITTED_OUT_BYTES,0.0
DURATION_OUT,NUM_PKTS_128_TO_256_BYTES,0.0
DURATION_OUT,SRC_TO_DST_AVG_THROUGHPUT,0.0
L7_PROTO,MAX_IP_PKT_LEN,0.0
L7_PROTO,RETRANSMITTED_IN_PKTS,0.0
L7_PROTO,DST_TO_SRC_SECOND_BYTES,0.0
L7_PROTO,RETRANSMITTED_IN_BYTES,0.0
L7_PROTO,MIN_IP_PKT_LEN,0.0
MIN_TTL,RETRANSMITTED_OUT_PKTS,0.0
L7_PROTO,LONGEST_FLOW_PKT,0.0
DURATION_IN,DNS_QUERY_ID,0.0
RETRANSMITTED_IN_PKTS,DNS_TTL_ANSWER,0.0
RETRANSMITTED_IN_PKTS,DNS_QUERY_TYPE,0.0
DURATION_IN,LONGEST_FLOW_PKT,0.0
DURATION_IN,MIN_IP_PKT_LEN,0.0
DURATION_IN,RETRANSMITTED_OUT_BYTES,0.0
DURATION_IN,RETRANSMITTED_OUT_PKTS,0.0
DURATION_IN,MAX_IP_PKT_LEN,0.0
DURATION_IN,DST_TO_SRC_SECOND_BYTES,0.0
DURATION_IN,DST_TO_SRC_AVG_THROUGHPUT,0.0
DURATION_IN,SRC_TO_DST_AVG_THROUGHPUT,0.0
DURATION_IN,TCP_WIN_MAX_OUT,0.0
L7_PROTO,NUM_PKTS_512_TO_1024_BYTES,0.0
DURATION_IN,NUM_PKTS_512_TO_1024_BYTES,0.0
DURATION_IN,NUM_PKTS_1024_TO_1514_BYTES,0.0
RETRANSMITTED_IN_BYTES,DNS_QUERY_TYPE,0.0
RETRANSMITTED_IN_BYTES,DNS_QUERY_ID,0.0
FLOW_DURATION_MILLISECONDS,SRC_TO_DST_AVG_THROUGHPUT,0.0
RETRANSMITTED_OUT_BYTES,DNS_TTL_ANSWER,0.0
RETRANSMITTED_OUT_BYTES,DNS_QUERY_TYPE,0.0
RETRANSMITTED_OUT_BYTES,DNS_QUERY_ID,0.0
DURATION_IN,NUM_PKTS_UP_TO_128_BYTES,0.0
DURATION_IN,NUM_PKTS_256_TO_512_BYTES,0.0
FLOW_DURATION_MILLISECONDS,NUM_PKTS_512_TO_1024_BYTES,0.0
FLOW_DURATION_MILLISECONDS,NUM_PKTS_1024_TO_1514_BYTES,0.0
FLOW_DURATION_MILLISECONDS,TCP_WIN_MAX_OUT,0.0
FLOW_DURATION_MILLISECONDS,TCP_WIN_MAX_IN,0.0
FLOW_DURATION_MILLISECONDS,DNS_QUERY_ID,0.0
FLOW_DURATION_MILLISECONDS,DNS_QUERY_TYPE,0.0
FLOW_DURATION_MILLISECONDS,DNS_TTL_ANSWER,0.0
FLOW_DURATION_MILLISECONDS,FTP_COMMAND_RET_CODE,0.0
FLOW_DURATION_MILLISECONDS,DST_TO_SRC_AVG_THROUGHPUT,0.0
FLOW_DURATION_MILLISECONDS,NUM_PKTS_256_TO_512_BYTES,0.0
RETRANSMITTED_OUT_PKTS,DNS_QUERY_TYPE,0.0
RETRANSMITTED_OUT_PKTS,DNS_QUERY_ID,0.0
RETRANSMITTED_OUT_PKTS,DNS_TTL_ANSWER,0.0
PROTOCOL,FTP_COMMAND_RET_CODE,0.0
SERVER_TCP_FLAGS,DNS_TTL_ANSWER,0.0
FLOW_DURATION_MILLISECONDS,LONGEST_FLOW_PKT,0.0
SERVER_TCP_FLAGS,DNS_QUERY_ID,0.0
SERVER_TCP_FLAGS,DNS_QUERY_TYPE,0.0
FLOW_DURATION_MILLISECONDS,MIN_IP_PKT_LEN,0.0
FLOW_DURATION_MILLISECONDS,SHORTEST_FLOW_PKT,0.0
DURATION_IN,DNS_TTL_ANSWER,0.0
DURATION_IN,DNS_QUERY_TYPE,0.0
DURATION_IN,FTP_COMMAND_RET_CODE,0.0
RETRANSMITTED_IN_PKTS,DNS_QUERY_ID,0.0
DURATION_IN,TCP_WIN_MAX_IN,0.0
RETRANSMITTED_IN_BYTES,DNS_TTL_ANSWER,0.0
L7_PROTO,OUT_PKTS,0.0
L7_PROTO,OUT_BYTES,0.0
FLOW_DURATION_MILLISECONDS,RETRANSMITTED_OUT_PKTS,0.0
FLOW_DURATION_MILLISECONDS,RETRANSMITTED_OUT_BYTES,0.0
FLOW_DURATION_MILLISECONDS,MAX_IP_PKT_LEN,0.0
FLOW_DURATION_MILLISECONDS,DST_TO_SRC_SECOND_BYTES,0.0
L7_PROTO,CLIENT_TCP_FLAGS,0.0
L7_PROTO,TCP_FLAGS,0.0
SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,0.0
SERVER_TCP_FLAGS,DURATION_IN,0.0
SERVER_TCP_FLAGS,SHORTEST_FLOW_PKT,0.0
OUT_PKTS,FLOW_DURATION_MILLISECONDS,0.0
L7_PROTO,SERVER_TCP_FLAGS,0.0
OUT_BYTES,FLOW_DURATION_MILLISECONDS,0.0
OUT_BYTES,DURATION_IN,0.0
CLIENT_TCP_FLAGS,DNS_TTL_ANSWER,0.0
CLIENT_TCP_FLAGS,DNS_QUERY_TYPE,0.0
CLIENT_TCP_FLAGS,DNS_QUERY_ID,0.0
OUT_PKTS,SRC_TO_DST_SECOND_BYTES,0.0
OUT_PKTS,DURATION_IN,0.0
NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,0.0
NUM_PKTS_UP_TO_128_BYTES,DNS_TTL_ANSWER,0.0
TCP_FLAGS,DNS_QUERY_ID,0.0
TCP_FLAGS,DNS_QUERY_TYPE,0.0
TCP_FLAGS,DNS_TTL_ANSWER,0.0
CLIENT_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,0.0
CLIENT_TCP_FLAGS,DURATION_IN,0.0
NUM_PKTS_128_TO_256_BYTES,DNS_QUERY_ID,0.0
NUM_PKTS_128_TO_256_BYTES,DNS_QUERY_TYPE,0.0
NUM_PKTS_128_TO_256_BYTES,DNS_TTL_ANSWER,0.0
NUM_PKTS_128_TO_256_BYTES,FTP_COMMAND_RET_CODE,0.0
NUM_PKTS_256_TO_512_BYTES,DNS_QUERY_ID,0.0
NUM_PKTS_256_TO_512_BYTES,DNS_QUERY_TYPE,0.0
ICMP_TYPE,DNS_QUERY_TYPE,0.0
ICMP_TYPE,DNS_TTL_ANSWER,0.0
ICMP_IPV4_TYPE,DNS_QUERY_ID,0.0
ICMP_IPV4_TYPE,DNS_QUERY_TYPE,0.0
ICMP_IPV4_TYPE,DNS_TTL_ANSWER,0.0
DNS_QUERY_ID,FTP_COMMAND_RET_CODE,0.0
TCP_FLAGS,FLOW_DURATION_MILLISECONDS,0.0
TCP_FLAGS,DURATION_IN,0.0
NUM_PKTS_256_TO_512_BYTES,DNS_TTL_ANSWER,0.0
NUM_PKTS_256_TO_512_BYTES,FTP_COMMAND_RET_CODE,0.0
NUM_PKTS_512_TO_1024_BYTES,DNS_QUERY_ID,0.0
NUM_PKTS_512_TO_1024_BYTES,DNS_QUERY_TYPE,0.0
NUM_PKTS_512_TO_1024_BYTES,DNS_TTL_ANSWER,0.0
NUM_PKTS_512_TO_1024_BYTES,FTP_COMMAND_RET_CODE,0.0
PROTOCOL,DST_TO_SRC_SECOND_BYTES,0.0
PROTOCOL,RETRANSMITTED_IN_BYTES,0.0
PROTOCOL,RETRANSMITTED_IN_PKTS,0.0
PROTOCOL,RETRANSMITTED_OUT_BYTES,0.0
PROTOCOL,RETRANSMITTED_OUT_PKTS,0.0
PROTOCOL,SRC_TO_DST_AVG_THROUGHPUT,0.0
PROTOCOL,DST_TO_SRC_AVG_THROUGHPUT,0.0
PROTOCOL,TCP_FLAGS,0.0
TCP_WIN_MAX_IN,DNS_QUERY_ID,0.0
TCP_WIN_MAX_IN,DNS_QUERY_TYPE,0.0
TCP_WIN_MAX_IN,DNS_TTL_ANSWER,0.0
PROTOCOL,OUT_PKTS,0.0
PROTOCOL,OUT_BYTES,0.0
PROTOCOL,IN_PKTS,0.0
